Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),62,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),3,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),15,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),22,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),34,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),8,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,150,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"9,772",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,67,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"9,578,153",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,048",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, NON-OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,27,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","4,529",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),339,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"39,244",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),956,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"4,941",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"27,546",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"15,951",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"15,849",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"109,355",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",3,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),48,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),263,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),48,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),135,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),82,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),234,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),23,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,836,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","4,608,200",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"256,984",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"32,670,872",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"937,761",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"3,924,319",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"25,788,620",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"13,891,587",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"14,287,262",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"96,365,605",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES), (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"6,797",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES), (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),350,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"4,645",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"1,831",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"2,981",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"16,666",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),3,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),54,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),2,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),11,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),19,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),30,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),6,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,SUNFLOWER,"SUNFLOWER, OIL TYPE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,125,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (0.1 TO 0.9 ACRES),1,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 1.9 ACRES),2,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (2.0 TO 2.9 ACRES),6,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (3.0 TO 4.9 ACRES),3,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,12,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH SALES,CONCENTRATION,CONCENTRATION: (TOP 75 PCT OF OPERATIONS ON FARM SALES BASIS),2,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,TOBACCO - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,12,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO - SALES, MEASURED IN $",CONCENTRATION,CONCENTRATION: (TOP 75 PCT OF OPERATIONS ON FARM SALES BASIS), (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO - SALES, MEASURED IN PCT OF FARM SALES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED, NONE OF CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TOBACCO,"TOBACCO, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN LB / ACRE",TOTAL,NOT SPECIFIED, (D),
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TRITICALE,TRITICALE - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,588",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TRITICALE,TRITICALE - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,50,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TRITICALE,"TRITICALE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"291,269",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TRITICALE,"TRITICALE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,064",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,TRITICALE,"TRITICALE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","2,647,896",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","1,960,361",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"7,431",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"990,790",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"20,258",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","420,367",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"88,776",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"1,645,207",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","218,789",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)","48,379",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"264,979",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"2,415,517",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,080,854",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","1,773",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","1,519",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),798,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),"1,842",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"6,180",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"1,044",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",182,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"2,472",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),"6,220",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"4,677",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",64,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)",8,
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"3,748",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),"5,317",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"3,544",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,"24,236",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","84,440,717",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","62,469,998",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"249,807",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"32,959,279",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"685,525",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","13,689,633",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"3,038,019",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"53,837,544",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","6,803,599",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)","1,477,487",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"8,856,067",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"78,913,094",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"262,980,052",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","154,225",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","100,236",
CENSUS,2002,YEAR,,STATE,KANSAS,20,,,,,,,0,,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),48,
